cod_municipio,municipio,latitud,longitud,altitud,tranquilidad,sanidad,educacion,transporte_conectividad,economia_empleo,bienestar,ocio_cultura,servicios,Indice_Global,Descripcion
915,Morata de Tajuña,40.22751,-3.436966,559.4251,8294.0,0.9267414239336184,0.6044723054820593,0.05345185319904469,0.6740212341159739,0.684749151626055,0.8897516142589765,0.7366710874702023,0.6528369528694186,"Morata de Tajuña es un municipio y localidad española del sureste de la Comunidad de Madrid. El término municipal, ubicado en el valle del río Tajuña, cuenta con una población de 8319 habitantes (INE 2024).Se encuentra situado en la Meseta Sur, en la comarca de La Alcarria. Limita al norte con Arganda del Rey, al sur con Chinchón y Valdelaguna, al este con Perales de Tajuña y al oeste con San Martín de la Vega. 
Morata de Tajuña se encuentra situada en el curso bajo del río Tajuña, en el valle que forma la vega de Morata de Tajuña. Este río, que nace en el término municipal de Maranchón (Guadalajara) y que es un subafluente del Tajo, discurre por las provincias de Madrid y Guadalajara. Las aguas del río se usan ampliamente para el riego en la amplia vega por la que discurre, a través de numerosas caceras​ o acequias, y también para proporcionar energía hidráulica a los molinos harineros, como el de Morata de Tajuña que se ve en la imagen."
936,Navacerrada,40.72893,-4.0151,1193.742,3307.0,0.9461309596480041,0.641992068084728,0.16718845283945094,0.6661032763555002,0.6378298856125547,0.6588345196632706,0.7661177742486343,0.6405995623503061,"Navacerrada es un municipio y localidad española de la Comunidad de Madrid, situado a 1200 m de altitud, en la ladera sur de la sierra de Guadarrama. Se ubica junto el embalse del mismo nombre, a la entrada del valle de la Barranca.El nombre de la localidad podría proceder de la voz «Nava», término ya documentado en el siglo VIII y con el que se denominaba a un terreno llano con pasto, encharcable y situado generalmente entre montañas. Por su parte, «Cerrada» haría referencia al cercado que pudo existir para impedir que el ganado suelto se escapara.​"
941,Navalafuente,40.82451,-3.673573,906.057,1703.0,0.7966117782031704,0.6074487044455678,0.10489550713555168,0.5722235725482665,0.8024055117138508,0.6984392516727208,0.43617692642475797,0.5740287503062694,"Navalafuente es un municipio  y localidad española de la Comunidad de Madrid. El término municipal tiene una población de 1672 habitantes (INE 2024).El municipio, además del casco urbano del pueblo de Navalafuente, tiene varias zonas urbanizadas, como las urbanizaciones de El Chaparral, El Erial, Peña Hueca, Cerrillo Valentín, así como otros núcleos menores."
954,Navalagamella,40.46916,-4.12338,759.7007,3119.0,0.13824389194390355,0.6375749421023481,0.13924310303689136,0.5588772642763133,0.8101706934660976,0.0978566750586254,0.48015286198667606,0.4088742045529794,"Navalagamella es un municipio y localidad española de la Comunidad de Madrid. El término municipal tiene una población de 3111 habitantes (INE 2024).El nombre del municipio se compone del lexema prerromano vasco naba, tierra llana, que derivó en el romano, ibero o celta nava, que significa prado o tierra sin árboles y llana, a veces pantanosa, situada generalmente entre montañas, y del lexema gamella,​ del latín gamellus, artesa o dornajo que sirve para dar de comer y beber a los animales, quizás haciendo referencia a las numerosa pilas de piedra tallada presente en todo el término o a la forma de gamella que tiene la pradera donde se ubica el pueblo, escribiéndose Navalagamella desde que se hicieron las primeras menciones en el Libro de la Montería de Alfonso XI escrito hacia 1350.​"
967,Navalcarnero,40.28781,-4.013766,672.8241,32684.0,0.9048537216746895,0.6446234542827193,0.13618076821835123,0.780517739852016,0.8452955702891874,0.6592313964397891,0.7967635848132991,0.6810666050814359,"Navalcarnero es un municipio y localidad española al sur de la Comunidad de Madrid. El término municipal tiene una población de 32 683 habitantes (INE 2024).Ubicado en la zona suroeste de la Comunidad de Madrid, dista de la capital del país unos 27 km por autovía. Las coordenadas geográficas de Navalcarnero son 40º 17' 5 latitud norte y 4º 0' 49 longitud oeste.
Su término municipal linda al norte con Sevilla la Nueva y Villaviciosa de Odón, al sur con El Álamo, Batres y con la provincia de Toledo con el municipio de Casarrubios del Monte, al este con Móstoles, Arroyomolinos y Moraleja de Enmedio; y al oeste con Villamanta. Forma parte de la Comarca Sur.
Al este discurre el principal cauce fluvial que lo surca: el río Guadarrama, que hace de límite municipal. Además, existen numerosos cursos de agua de poca importancia, generalmente sin caudal durante el verano."
973,Navarredonda y San Mamés,40.99078,-3.726047,1219.314,154.0,0.6884030941902165,0.13926981460643614,0.34484424871648717,0.23437570063319002,0.2910955312436393,0.12349655509225994,0.0,0.26021213492603273,"Navarredonda y San Mamés es un municipio español de la Comunidad de Madrid. Cuenta con una población de 151 habitantes (INE 2024).Su situación geográfica corresponde a la de un municipio con un carácter marcadamente montañoso y una distribución espacial caracterizada por la ocupación forestal, la insignificante participación de tierras de cultivo y, a diferencia de otros municipios de la zona, por la escasez de rutas ganaderas.
Pueden distinguirse tres zonas representativas en el municipio:

La zona de cumbres en la que se dan procesos erosivos eólicos y torrenciales, pendientes fuertes y frecuentes afloramientos rocosos.
La segunda zona corresponde a las vertientes de sierra con pendientes cóncavas que se prolongan a lo largo de frecuentes caballones formando acusados ángulos en el pie de monte.
La tercera zona se sitúa en la parte sur del municipio, donde están ubicados los núcleos, y su morfología corresponde a un espacio plano ondulado. Esta tercera zona puede considerarse como rama ligeramente encajada en la orientación del municipio hacia el sureste."
992,Navas del Rey,40.38501,-4.250652,717.2259,3344.0,0.9457397852754961,0.6199818556834481,0.09879608014669483,0.4958333550605842,0.825806663844559,0.6819460200781957,0.919714240504821,0.6554025715133999,"Navas del Rey es un municipio y localidad española de la Comunidad de Madrid. El término municipal cuenta con una población 3347 habitantes (INE 2024).Navas del Rey está situado en una zona de transición entre la sierra del Guadarrama y la sierra de Gredos. Al norte el municipio limita con la localidad de Robledo de Chavela, al este con las localidades de Chapinería y Colmenar del Arroyo, al sur con Aldea del Fresno y a oeste con Pelayos de la Presa y San Martín de Valdeiglesias. Está situado a 52 km de la ciudad de Madrid, a la que se accede por la carretera M-501.​ 
Junto a otros municipios conforma lo que se denomina la Mancomunidad de Pinares, a través de la cual se canalizan gran parte de la iniciativas surgidas en los distintos municipios que se agrupan en dicha mancomunidad."
1006,Nuevo Baztán,40.36552,-3.243183,834.9736,7393.0,0.9562372489674088,0.5485486385537869,0.01186504041685188,0.620807674234235,0.7050569903548086,0.6430340406768027,0.5173080889528349,0.5718368174509613,"Nuevo Baztán es un municipio español de la Comunidad de Madrid, situado en la comarca Cuenca del Henares, a 50 km de la capital. El casco histórico se remonta a 1709-1713, levantándose como residencia de los obreros de una fábrica de vidrio fundada ex novo por Juan de Goyeneche, seguidor del racionalismo francés, a partir de Villa de Olmedo. El nombre de Nuevo Baztán proviene del valle del Baztán, en Navarra, lugar de nacimiento de Goyeneche. El modelo urbanístico de calles en retículo ortogonal definido a comienzos del siglo XVIII para este poblado ha sido objeto de estudio por urbanistas españoles como Fernando Chueca Goitia, que lo han calificado de «ejemplo del urbanismo barroco castizo».​​
Goyeneche encarga el diseño de los edificios y su distribución espacial urbanística al arquitecto español José Benito Churriguera.​ El poblado ocupa un lugar en la meseta,​ donde antes había un bosque de acebos (Ilex aquifolium). Las industrias estuvieron funcionando hasta mediados del siglo XVIII, sufriendo diversas transformaciones hasta que se cerraron definitivamente, el viejo poblado permaneció en estado de abandono durante varios siglos.
A comienzos del siglo XX se realizaron diversos intentos de restauración del poblado antiguo, y en 1941 se declaró Monumento Histórico-Artístico.​ En 1965, por iniciativa de una compañía urbanizadora, se promueve el ensanche del viejo pueblo con la urbanización de Eurovillas, posteriormente se construyeron otras urbanizaciones que hicieron crecer la población en su periferia. Desde el 16 de marzo de 2000 el conjunto formado por el palacio de Goyeneche y la iglesia (dedicada al santo navarro Francisco Javier) está considerado Bien de Interés Cultural.​
Está catalogado como Uno de Los Pueblos Más Bonitos de España desde el año 2021 y pertenece desde entonces a la asociación homónima.El municipio se encuentra al sureste de Alcalá de Henares, a 831 m de altitud, en una meseta.​ Está ubicado en un suelo calizo poco apto para la agricultura.​ Cuenta con una población de 6454 habitantes (censo de 2020)."
1013,Olmeda de las Fuentes,40.36943,-3.221704,785.2642,409.0,1.0,0.6014856885015248,0.22774766372294336,0.44704876411644995,0.25315792839690343,0.6657310158345773,0.26572932670844823,0.494414341040121,"Olmeda de las Fuentes (antiguamente Olmeda de la Cebolla) es un municipio y localidad española de la Comunidad de Madrid. El término municipal tiene una población de 408 habitantes (INE 2024).Situado al este de la provincia, a 50 km de Madrid y a 24 km de Alcalá de Henares. Su población es de 346 habitantes (INE, 2020), a los que se denomina olmedeños/as. El municipio tiene una superficie de 16,73 km² y la localidad está situada a unos 794 m sobre el nivel del mar.
A comienzos del siglo XX se describía el terreno de la siguiente manera: «por una parte es tierra llana y por otras montuosa, de muchos valles, con leña suficiente de encina, roble y coscoja; de olmos y sauces».​"
1028,Orusco de Tajuña,40.28515,-3.208557,662.3139,1504.0,0.14820830546780947,0.6239142908635009,0.10777973096362442,0.4467355915248477,0.5621804268360991,0.0949872067315532,0.37950318160897706,0.3376155334280589,"Orusco de Tajuña (antiguamente Orusco) es un municipio y localidad española del sureste de la Comunidad de Madrid. El término municipal, perteneciente a la comarca de Las Vegas, tiene una población de 1511 habitantes (INE 2024).Ubicación
La localidad está situada a una altitud de 646 m sobre el nivel del mar.​​ Dista 31 km de Alcalá de Henares y unos 55 km de Madrid.
El nombre Orusco' tiene su origen en la expresión ""lugar de aguas frías y abundantes"" debido a la presencia de arroyos y manantiales en la zona.[cita requerida]"
1049,Paracuellos de Jarama,40.50481,-3.53227,692.0413,27241.0,0.7431534774357937,0.6582923292386637,0.06178418204191469,0.9197457075569597,0.7170009210871325,0.6693822520805356,0.8513895920850938,0.6601069230751563,"Paracuellos de Jarama es un municipio de España situado en la Comunidad de Madrid. El término municipal, con una población de 27 238 habitantes (INE 2024), incluye además de a la localidad homónima los núcleos de La Granja/El Cruce, Los Berrocales del Jarama, Belvis del Jarama, INTA y El Avalón. Se encuentra cerca del aeropuerto de Madrid-Barajas.La localidad está ubicada a unos 26 km al nordeste de la capital.  El municipio limita con Madrid, Alcobendas y San Sebastián de los Reyes al oeste, con San Sebastián de los Reyes al norte, con Ajalvir y Cobeña al este y con Torrejón de Ardoz y San Fernando de Henares al sur."
1071,Patones,40.85573,-3.48511,713.0287,604.0,0.8600383170849488,0.6595495969999855,0.26952338617425764,0.27929598154387464,0.2769390871552704,0.13323237662301907,0.5150039242552474,0.4276546671195148,"Patones es un municipio español situado al nordeste de la Comunidad de Madrid. Su población, de 602 habitantes (INE 2024), se reparte entre las localidades de Patones de Arriba y Patones de Abajo. La primera de ellas es un ejemplo de la arquitectura negra y debido a su patrimonio en buen estado de conservación fue declarada bien de interés cultural.​​ En la segunda se encuentra la sede del ayuntamiento.
En su término municipal se encuentran los despoblados de Navarejos y San Román de Pradales, fundados por repobladores provinientes de Navares de las Cuevas (Segovia).​Patones de Arriba se encuentra en un área de monte bajo rocoso tapizado de arbustos como jara y retama, apareciendo bosquetes de pino resinero en la cara norte del monte. En la vega del río Jarama donde se encuentra Patones de Abajo se desarrolla el bosque de ribera, además, el suelo es muy rico y favorece gran variedad de cultivos, como de cereales, viña y olivares."
1087,Pedrezuela,40.74369,-3.603798,869.5692,6475.0,0.68290135772255,0.6401952658142886,0.13329903228958645,0.7054156092915498,0.8359509094452563,0.6653656222200595,0.611244822685206,0.6106246599240709,"Pedrezuela es un municipio y localidad española de la Comunidad de Madrid, al norte de la región, a 42 kilómetros de Madrid. Cuenta con una población de 6467 habitantes (INE 2024).
Dentro del término municipal se ubican las urbanizaciones de Montenebro, en el lado opuesto de la hoz del río Guadalix, y Atalaya Real, que asoma desde un cerro al embalse de Pedrezuela. 
Destaca en Pedrezuela la iglesia parroquial de San Miguel, de estilo gótico, fechada en el siglo XVI. En sus alrededores todavía se encuentran casitos, construcciones circulares de piedra con techo de adobe y paja, muy semejantes a los castros celtíberos. También destacan sus caminos rurales, la mítica presa del Mesto y el documento de concesión de la carta puebla, que data de 1331. Asimismo destacan sus excelentes restaurantes, donde se puede degustar cabrito asado entre otras especialidades culinarias.
Las fiestas populares se celebran el 29 de septiembre, en honor a San Miguel Arcángel."
1090,Pelayos de la Presa,40.35954,-4.334138,561.4791,3106.0,0.8235949027241696,0.6649913339465893,0.1318358834776971,0.43466552045167767,0.8781265531231818,0.8919289096210257,0.8710594463031477,0.6708860785210699,"Pelayos de la Presa es un municipio y localidad española de la Comunidad de Madrid. Situado en el suroeste de la provincia, tiene una superficie de 7,58 km² con una población de 2827 habitantes (INE 2021) y una densidad de 372,96 hab./km².
Se encuentra situado en una zona de monte bajo del suroeste de la Comunidad de Madrid, junto al embalse de San Juan, lo que condiciona su economía. Esta se basa principalmente en el sector turístico y de servicios, llegando la localidad a quintuplicar su población en temporada estival.La localidad está situada a una altitud de 570 m sobre el nivel del mar.​​"
1104,Perales de Tajuña,40.23453,-3.352198,577.9905,3195.0,0.16231497656220673,0.5838457195865757,0.04342470691853864,0.5498107328423767,0.672961612492876,0.6085108897733511,0.8729890126419202,0.49912252154540643,"Perales de Tajuña es un municipio y localidad de España del sureste de la Comunidad de Madrid, a 41 km de Madrid. El término municipal, ubicado en la comarca de Las Vegas, tiene una población de 3207 habitantes (INE 2024).El pueblo limita al norte con el municipio de Arganda del Rey y Campo Real, al este con el municipio de Tielmes, al sur con el municipio de Villarejo de Salvanés, al oeste con Morata de Tajuña y Valdelaguna y al noreste con Valdilecha.

El municipio tiene una superficie  de 48,92 km² con una población de 2990 habitantes (INE, 2020) y una densidad de 55,97 hab./km²."
1111,Pezuela de las Torres,40.41869,-3.177605,855.1563,990.0,0.150063800867706,0.7024561013417938,0.18881811905433465,0.4290959261991049,0.2365444789737673,0.785270462787617,0.2955762629589462,0.3982607360261814,"Pezuela de las Torres es un municipio español de la Comunidad de Madrid, limítrofe con la provincia de Guadalajara, localizada en la comarca natural de la Alcarria de Alcalá.​​Según relata Juan Ambite (2020) en su crónica, el nombre de Pezuela parece haber tenido su origen en los primeros repobladores castellanos y no en la adopción de un término andalusí. Así, el apelativo ""Pezuela"" aparece por primera vez en 1124 en un documento de deslinde entre Zorita y Almoguera. Aunque en dicho escrito se describe como ""Pizola"". Más adelante se observan alteraciones que modifican el nombre a ""Pezola"" en 1190 y ""Pecuela"" en 1214. Esta última forma será la que se adopte definitivamente, cambiándose la antigua letra ""ç"" por la ""z"" moderna en el siglo XVIII.
Del significado de la propia expresión, ""Pezuela"" (""Pizola"" en su nacimiento) deriva con mucha probabilidad de la palabra pozo. La abundancia de estos en la zona en una época donde eran indispensables dio como resultado el nombre de esta localidad. 
En cambio, la coletilla ""de las Torres"" es más bien reciente teniendo en cuenta los aproximadamente 900 años de historia de la villa. Fue en 1642 cuando el I conde de Pezuela, Bartolomé Spínola, haciendo uso de su condición de señor alargó el nombre dejándolo en ""Pezuela de las Torres"".​"
1126,Pinilla del Valle,40.9262,-3.819392,1097.138,199.0,0.15481121769362732,0.7451211004388346,0.37747757417743855,0.43618422281699304,0.7504794556784898,0.1386523711931658,0.17741147060189988,0.3971624875143499,"Pinilla del Valle es un municipio y localidad española de la Comunidad de Madrid. Se sitúa en el valle del Lozoya, en la zona noroeste de la provincia, y tiene una población de 200 habitantes (INE 2024). El término municipal, que se encuentra entre los de Alameda del Valle y Lozoya, es una estrecha franja que atraviesa el valle desde el cordal que divide las provincias de Madrid y Segovia hasta la Cuerda Larga.El origen toponímico de Pinilla del Valle cuenta con dos teorías: una de ellas hace referencia a los muchos pinos que había en la zona; la otra, a una planta viscosa de la familia de las labiadas que desprende un olor parecido al pino, llamada pinillo, la que también habría abundado por aquella zona. A esto se le suma del Valle, que hace referencia al valle del Lozoya, al cual pertenece."
1147,Piñuécar-Gandullas,41.03265,-3.599468,1063.421,185.0,0.6839282461075553,0.8147859735971962,0.5457257570044128,0.4806853070476775,0.37212415700495993,0.7124931322074755,0.18513667847293513,0.5421256073488875,"Piñuécar-Gandullas es un municipio español formado por dos núcleos de población diferentes: Piñuécar y Gandullas. Está situado en la Comunidad de Madrid, en la comarca del Valle del Lozoya y de la Sierra Norte (Madrid). Limita con los municipios de Buitrago del Lozoya, La Acebeda, Horcajo de la Sierra-Aoslos, La Serna del Monte, Madarcos y Puentes Viejas.
El municipio está formado por dos núcleos de población diferentes: Piñuécar y Gandullas. Piñuécar a su vez tenía agregado a Bellidas, despoblado a mediados del siglo XX. También existe al noroeste de la población de Piñuécar la espadaña de Santo Domingo. Esta ermita era la sede del Tribunal de Aguas, nombrada en numerosos escritos como punto en el que se dirimían los asuntos de aguas de ""Piñuécar y sus agregados, Bellidas y Ventosilla"", este último de ubicación desconocida. Actualmente existe la iglesia de San Simón Apóstol en Piñuécar y la iglesia de Nuestra Señora de la Paz en Gandullas. En aquel tiempo, y hasta el siglo XVIII, Gandullas formaba un municipio independiente.Piñuécar: El nombre está relacionado con la flora de su término, en la que predomina sobre todo el pino en sus distintas variedades, especialmente el Pinus sylvestris. El topónimo de Piñuécar es un vocablo derivado de las voces de pinar, pinho, pino, piñuecar.
Gandullas: Lo más probable es que el nombre de Gandullas (antiguamente el municipio se llamaba ""Ganduelas"") tenga un origen etimológico vasco al igual que varios pueblos de su misma zona y alrededores. El nombre bien podría derivar de ""gandu"", que en vasco se refiere a la niebla o a la bruma (condición meteorológica que es bastante frecuente allí en determinadas épocas del año, sobre todo en los meses más lluviosos y fríos), y del sufijo vasco ""-ela/s"", que en vasco se refiere a las cabañas o chozas de los pastores. Esto tiene sentido ya que se cree que el pueblo fue formado por pastores que provenían de Buitrago del Lozoya (pueblo vecino) que levantaron chozas para vivir. Así, poco a poco, fueron formando lo que actualmente es el pueblo.
Otra teoría es que tenga su origen en la palabra castellana antigua de ""chandulla"" o ""chanduya"", cuyo significado es el lugar donde abundan las guindas o cerezas; pero esto tiene menos sentido pues, dada la fría y dura climatología de la zona, nunca han destacado y apenas han proliferado allí los árboles frutales, y mucho menos los cerezos."
1163,Pozuelo del Rey,40.36622,-3.321994,807.1237,1302.0,0.14565423978695383,0.6533393142547742,0.08350670044854794,0.5480798943002836,0.7382642516876728,0.6617817391455016,0.0,0.4043751628033906,"Pozuelo del Rey es un municipio español de la Comunidad de Madrid.El municipio pertenece a la Alcarria de Alcalá (Comarca de Alcalá), entre los municipios de Campo Real, Nuevo Baztán, Torres de la Alameda, Valverde de Alcalá, Villar del Olmo, Valdilecha y Loeches"
1179,Prádena del Rincón,41.04411,-3.540921,1114.976,139.0,0.19653709558405633,0.8136373266054063,0.5571754754783965,0.3946385055278669,0.889006695871894,0.7787572491101725,0.11009230353824546,0.5342635216737197,"Prádena del Rincón es un municipio y localidad española de la Comunidad de Madrid. El término municipal, ubicado en la comarca de la Sierra Norte, dentro de la sierra del Rincón, tiene una población de 139 habitantes (INE 2024).Entre las estribaciones de la sierra de Somosierra y el macizo de Ayllón, Prádena del Rincón se encuentra situada, a 1104 m sobre el nivel del mar. En su término municipal se alcanzan altitudes de casi 1800 m, en la zona de las laderas de la sierra de la Puebla que caen dentro del municipio. 
Prádena del Rincón, junto con Horcajuelo de la Sierra, La Hiruela, Montejo de la Sierra y Puebla de la Sierra, conforman la sierra del Rincón que fue declarada por la Unesco «Reserva de la Biosfera» en junio de 2005.
Tanto el puerto de la Puebla como parte de las faldas de los picos Porrejón y Peña de la Cabra se encuentran en su término municipal: pertenecen las cumbres Portezuela, de 1751 m, peña del Águila, de 1679 m y el pico de la Dehesilla de 1316 m de altitud. 
Su término municipal está surcado por varios cauces fluviales. El más importante es el río Nava, en el que vierten sus aguas varios arroyos. Además, la reguera de Paredes, que trae agua desde La Hiruela, atraviesa también su término. Todas estas peculiaridades configuran unos paisajes donde la mano del hombre apenas ha intervenido y donde pradera y montaña compiten en protagonismo. La flora está compuesta de robles, acebos, serbales, enebros, brezos, cerezos, perales, olmos, plantas aromáticas. La fauna va desde el zorro hasta el corzo, pasando por jabalíes, águilas reales y un gran número de aves.
En Prádena existen multitud de sendas para hacer a pie o en bicicleta. Algunas de ellas se encuentran señalizadas, por lo que son fácilmente transitables. Varias de ellas pasan por la cañada de las Merinas, un cordel de la cañada real por la que se conducían el ganado durante la trashumancia. En el término municipal de Prádena había un descansadero donde los pastores hacían un alto para que el ganado descansase."
1185,Puebla de la Sierra,41.01208,-3.444847,1160.507,93.0,0.0,0.9028042643254982,0.4847328923317802,0.18212163568478362,0.4089869381761785,0.11710135300329032,0.0,0.29939244050307584,"Puebla de la Sierra es un municipio y localidad española del norte de la Comunidad de Madrid. El término municipal tiene una población de 93 habitantes (INE 2024).Está situada en el Valle de la Puebla, a los pies de la sierra del Lobosillo (sierra del Rincón), a unos 110 km de Madrid, en esta misma comunidad, la Comunidad de Madrid. Está a unos 20 km de Montejo de la Sierra, que aunque tenga apenas 300 habitantes, es uno de los municipios más importantes de la zona, ya que está bastante despoblada."
9020,Puentes Viejas,40.99496,-3.550907,1065.958,774.0,0.0,0.0363055005326024,0.22120230236804872,0.4748940371433407,0.2602885325449895,0.09986276750304679,0.0,0.15607902001314686,"Puentes Viejas es un municipio de la Comunidad de Madrid, situado en el Valle Bajo del Lozoya de la Sierra Norte de Madrid. Surgió en 1975 por la fusión de tres municipios preexistentes: Mangirón (que había absorbido al municipio de Cinco Villas en 1850), Paredes de Buitrago y Serrada de la Fuente, tomando su nombre del embalse de Puentes Viejas. La sede del Ayuntamiento se encuentra en Mangirón.
Su extensión es de 58 km², encontrándose en una zona de formaciones montañosas que apenas superan los 1000 m de altitud. En su paisaje destaca la presencia de distintos embalses (embalse de Puentes Viejas, embalse de El Villar, embalse del Atazar y el azud de Tenebroso) construidos por el Canal de Isabel II con el objetivo de abastecer de agua a la Comunidad de Madrid.
En 2007 se rodó en el pueblo un programa especial de Sé lo que hicisteis emitido por La Sexta.
En 2015 se inauguró la Ruta del Frente del Agua en el pinar de Paredes de Buitrago, donde se conservan yacimientos como búnkeres de la guerra civil española, tanto del bando republicano como del bando sublevado. La ruta tiene varios recorridos el cual el visitante puede escoger el que prefiera, la ruta más larga contiene más de 12 kilómetros. Además, la ruta contiene un puesto de mando en la que se pueden observar distintas habitaciones donde los encargados del Ejército vivieron durante dicha guerra.Cuenta con una población de 775 habitantes (INE 2024)."
1198,Quijorna,40.42656,-4.057429,574.5786,3987.0,0.10882471848718753,0.6036675254434899,0.0802389450216561,0.7110626594512077,0.23951966591566876,0.09419768043160494,0.35143539690951775,0.3127066559514761,"Quijorna es un municipio y localidad española de la Comunidad de Madrid. El término municipal tiene una población de 4001 habitantes (INE 2024).El municipio se encuentra situado en la zona oeste de la Comunidad, a unos 39 km de Madrid. Limita con el municipio de Brunete y Villanueva de la Cañada al Este, Navalagamella al Oeste, Valdemorillo al Norte y Villanueva de Perales al Sur. Está situado en la comarca denominada ""Cuenca del Guadarrama"".
Uno de los afluentes del Guadarrama pasa por Quijorna. Aproximadamente la mitad del término municipal de Quijorna está protegido dentro de la zona de protección denominada Zona de Especial Protección para las Aves (ZEPA). El municipio tiene una extensión de 25,73 km² y una altitud aproximada de 573 m sobre el nivel del mar."
1202,Rascafría,40.90381,-3.879398,1157.038,1712.0,0.1552769994307195,0.6595611991980325,0.194256210298194,0.6336410779183701,0.007243756429008874,0.6579557740266279,0.9437198745803657,0.4645221274116169,"Rascafría es un municipio y localidad española del noroeste de la Comunidad de Madrid. Ubicado en el valle del Lozoya, cuenta con una población de 1707 habitantes (INE 2024) y se encuentra a una altitud de 1200 m sobre el nivel del mar. La localidad conserva una arquitectura popular propia de la sierra de Guadarrama, y dentro de su término municipal se hallan el parque natural de Peñalara y el arboreto Giner de los Ríos. Entre sus monumentos destaca el monasterio de El Paular.El nombre Rascafría podría derivar de 'rocas frías', en referencia a las nieves de Peñalara, visibles desde el pueblo. Otros lo atribuyen a ""carrasca fría"", en alusión a las encinas existentes en la zona."
1219,Redueña,40.8163,-3.603684,823.9578,292.0,0.3334830199258475,0.7053504678846743,0.33988865120591505,0.5485064568448252,0.8807277954799645,0.14274267818299446,0.5045515665447727,0.4936072337241419,"Redueña es un municipio y localidad española perteneciente a la Comunidad de Madrid. El término municipal tiene una población de 288 habitantes (INE 2024).Integrado en la comarca de Sierra Norte, se sitúa a 56 km de Madrid. El término municipal está atravesado por la carretera nacional N-320, entre los pk 336 y 339. El relieve del municipio es predominantemente montañoso, con altitudes que oscilan entre los 1010 m al norte y los 730 m al sur, a orillas del arroyo de Santa Lucía. La localidad se encuentra situada a una altitud de 818 m sobre el nivel del mar.​​ 

El término municipal tiene una superficie de 12,87 km²​ con una población de 288 habitantes (INE 2024) y una densidad de 22,38 hab./km²."
1224,Ribatejada,40.6665,-3.392131,761.6322,911.0,0.12888823492685986,0.6999608981311595,0.2082994273642061,0.43938497257889636,0.23733945032882287,0.740772101652167,0.10210195830473158,0.36524957761240623,Ribatejada es un municipio y localidad española de la provincia y Comunidad de Madrid. El término municipal tiene una población de 900 habitantes (INE 2024).La localidad está situada a una altitud de 768 m sobre el nivel del mar.​​
1245,Robledillo de la Jara,40.95299,-3.525749,1017.706,132.0,0.0,0.20609772907920373,0.6859583611340248,0.1903666465320099,0.3345636136047202,0.12094581801491652,0.10972082290361843,0.23537899875264193,"Robledillo de la Jara es un municipio y localidad española del norte de la Comunidad de Madrid. El término tiene una población de 131 habitantes (INE 2024). Situado en el valle del Lozoya, en la comarca de la Sierra Norte, orográficamente se halla en las últimas estribaciones meridionales del macizo de Ayllón, entre el río Lozoya y su afluente El Riato. El término municipal incluye al despoblado de El Villar, que da nombre al embalse homónimo.Parece ser que el nombre hace referencia a la gran cantidad de robles y jaras que, como principales especies autóctonas, poblaban los entornos del pueblo. Se cree que en principio era “Robledillo (o Robredillo)” sin más, y luego para diferenciarlo de otros Robledillos, se le añadió “de la Jara”. Es probable que este añadido surgiera en relación con el Quarto de la Xara de la Comunidad de Villa y Tierra de Buitrago, al que Robledillo perteneció."
